miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-181a-2-3p	Plasma	0.0221293506962129	8.0009301199597	0.0963596934751641	0.923325896984813	0.97374473094016	-6.00538370092461	0.47329139567118	83	113
hsa-miR-654-3p	Plasma	0.471902407318797	6.79063580990015	1.64591263275111	0.101262877362417	0.326092043536021	-4.68202574283649	0.549525535771404	83	113
hsa-miR-1273h-3p	Plasma	0.494083476831374	6.47398546051204	1.44664714510894	0.149472120500471	0.381728823384643	-4.95058148406215	0.549312293421473	83	113
hsa-miR-671-3p	Plasma	-0.250331422722967	7.72376924505558	-0.911452156552439	0.363092008529721	0.61971342809208	-5.60009774313186	0.439492483207165	83	113
hsa-miR-425-5p	Plasma	0.238106913844747	7.71506815312023	0.918220184915492	0.359546679274956	0.61831133481375	-5.59857858373135	0.510928670433948	83	113
hsa-miR-654-5p	Plasma	0.671169076646834	7.38637698966937	2.29381448906374	0.0227805388229948	0.166812332671607	-3.53461388300779	0.574261648363365	83	113
hsa-miR-223-3p	Plasma	0.185711549854999	6.2008724526571	0.529206259289814	0.597215843244773	0.757339226952092	-5.77290252587152	0.499093720012795	83	113
hsa-miR-155-5p	Plasma	0.499869840523266	7.47823336766472	1.82471809877875	0.0694504893484755	0.278877938246893	-4.42760655809081	0.572982194263781	83	113
hsa-miR-323b-3p	Plasma	0.272338790504156	6.55869113161263	0.815450908903516	0.415729098598869	0.652115795338204	-5.61585898970872	0.508263141059815	83	113
hsa-miR-485-3p	Plasma	-0.0486374157083708	6.44732068928889	-0.154080794746674	0.877692552053029	0.944247437516766	-5.90545959054808	0.477556242669794	83	113
hsa-miR-6852-5p	Plasma	0.380451977180241	6.17184676394979	1.21028441147225	0.227516937623456	0.476003178253682	-5.22389381813995	0.520631197355795	83	113
hsa-miR-501-3p	Plasma	0.221828257076652	7.04540968518574	0.690313323730269	0.49075192375818	0.705067637298145	-5.73157118900457	0.512421366883463	83	113
hsa-miR-370-3p	Plasma	0.833253918043751	8.36037594296358	2.95221077382007	0.00351037073515095	0.0658458911337732	-1.99197128968221	0.613178377225717	83	113
hsa-miR-23a-3p	Plasma	-0.147396924032849	7.107798705031	-0.560735805407781	0.575569569148511	0.750497597803699	-5.8072785937748	0.449195010129012	83	113
hsa-miR-150-3p	Plasma	0.176308952446232	6.73057765488754	0.533585843008412	0.594186879096395	0.757339226952092	-5.80365084341552	0.541635568823968	83	113
hsa-let-7a-3p	Plasma	0.498442473285605	6.16523542078196	1.4623651993555	0.14512142630843	0.381728823384643	-4.91342321171301	0.5283079219533	83	113
hsa-miR-424-3p	Plasma	0.0621306459880157	7.36276168334168	0.220157148779819	0.825960543479497	0.901408862355027	-5.94870720227552	0.457298219426378	83	113
hsa-miR-140-5p	Plasma	0.683007981352108	6.73418000126332	2.27699403017405	0.0237841580423482	0.168752269805566	-3.54298411684102	0.567651135515513	83	113
hsa-miR-142-3p	Plasma	0.445553818354944	7.15298825489034	1.38651871283424	0.167044349134689	0.402864832900435	-5.06454328134247	0.516686213882077	83	113
hsa-miR-433-3p	Plasma	0.467261426098107	6.84244786380423	1.5663158720345	0.118765538362116	0.345638169335902	-4.8026202488009	0.547286491097132	83	113
hsa-miR-769-5p	Plasma	0.0517013901173	6.92753019837397	0.182739104730232	0.855177297672479	0.928828930964845	-5.93033575097247	0.49301631303977	83	113
hsa-miR-493-3p	Plasma	0.258225580487903	6.72876829351079	0.903289246869816	0.367397231692612	0.620797023091199	-5.55438068619978	0.506877065785265	83	113
hsa-miR-877-5p	Plasma	-0.2436591497383	5.42609455376719	-0.681773016960565	0.496126339813168	0.710540562382266	-5.64111437135093	0.482887301418062	83	113
hsa-miR-340-3p	Plasma	0.156633559305151	5.83939284181821	0.436190974276516	0.66314186795724	0.796471978975098	-5.79365601533632	0.509009489284572	83	113
hsa-miR-30a-3p	Plasma	-0.503703952178456	9.00773325284644	-1.53547786265694	0.126156979887153	0.351382017599801	-4.94502899698224	0.413796780040516	83	113
hsa-miR-6842-3p	Plasma	-0.0440351958414578	5.999999120811	-0.1360738478306	0.891891975838171	0.951171422390947	-5.88121303024112	0.498987098837829	83	113
hsa-miR-215-5p	Plasma	0.191180512860567	6.92983556883968	0.565769216241698	0.572148779462145	0.750497597803699	-5.79720571112855	0.508796246934641	83	113
hsa-miR-323a-3p	Plasma	0.610060610047584	6.14972656846962	1.88339813278356	0.0610149835642528	0.276848905559867	-4.26652274280947	0.570636528414543	83	113
hsa-miR-338-5p	Plasma	0.16361195274679	6.12712051671741	0.538808917020935	0.590583826829385	0.757339226952092	-5.7640853922636	0.514980275082631	83	113
hsa-miR-221-5p	Plasma	0.224553695320883	5.60503933701165	0.628790572396284	0.530162816557084	0.731545950006028	-5.68609902717314	0.518498773856488	83	113
hsa-miR-1180-3p	Plasma	-0.463456055391383	6.0451941527769	-1.32566181350259	0.186377897441296	0.425089372392006	-5.07332961015876	0.374240324128372	83	113
hsa-miR-185-3p	Plasma	0.302984539820318	5.26110093260785	0.828905104542563	0.40809002386258	0.64976417931404	-5.53396048698488	0.53609126772577	83	113
hsa-miR-107	Plasma	0.203425956230587	6.22520710567917	0.759335510720141	0.448495043780353	0.672002474839209	-5.63709810139563	0.519991470306003	83	113
hsa-miR-1908-5p	Plasma	0.0116030096116446	6.3826910432207	0.0363917256627963	0.971004242066362	0.984008763165465	-5.91316847651551	0.493549418914596	83	113
hsa-miR-766-5p	Plasma	-0.315374173401411	4.77790109081666	-0.826723751963331	0.409322808995188	0.64976417931404	-5.50484232791324	0.449514873653908	83	113
hsa-miR-193b-5p	Plasma	0.230353838582539	6.67019118070538	0.593389324004347	0.553552931001553	0.743529676552382	-5.76521723057065	0.47926218146924	83	113
hsa-miR-4326	Plasma	0.0526192778702743	4.30142834363204	0.135292584790679	0.892508867706043	0.951171422390947	-5.78775542863289	0.518072289156627	83	113
hsa-miR-22-5p	Plasma	-0.123982301953735	5.72440298584344	-0.374335921765564	0.708528414577744	0.831076710771172	-5.80747982710125	0.475423819170487	83	113
hsa-miR-144-5p	Plasma	0.216957329618978	6.40018160566143	0.675667570274565	0.499987796895745	0.711581378654132	-5.7035531496339	0.501972491736859	83	113
hsa-miR-99b-3p	Plasma	-0.141141702345127	6.6499626141873	-0.436685472286227	0.662783726626228	0.796471978975098	-5.83540448544635	0.414010022390447	83	113
hsa-miR-628-3p	Plasma	0.135755167858281	5.06561394818118	0.395929652551928	0.692554947612799	0.823989747032817	-5.76612089539093	0.526068877279028	83	113
hsa-miR-511-5p	Plasma	-0.108461041621299	4.59848676785593	-0.263439462318936	0.792467653102709	0.880192725998471	-5.77768159183098	0.48406013434268	83	113
hsa-miR-483-5p	Plasma	0.689510537872104	6.59802910956562	1.86888614437337	0.0630172646136155	0.276848905559867	-4.31281402743019	0.583004584710524	83	113
hsa-miR-574-3p	Plasma	-0.476822757200434	4.05689472456063	-1.17570020373048	0.241032829816824	0.492922994310081	-5.15195197088912	0.438319650282546	83	113
hsa-miR-19b-3p	Plasma	0.124745638692746	6.75256524501437	0.458075060995477	0.647367511430414	0.787619031800149	-5.83856688449205	0.483420407292888	83	113
hsa-miR-4732-5p	Plasma	-0.114258451173508	5.47642223905036	-0.299555712776166	0.764809439401753	0.874332427648166	-5.8176025797011	0.489391193090948	83	113
hsa-miR-495-3p	Plasma	0.257122202037465	4.88586898173342	0.705226594877689	0.481443054401294	0.698323152390375	-5.59956165257021	0.512314745708498	83	113
hsa-miR-1246	Plasma	-0.554666935899874	6.93280164406636	-2.07226970786583	0.0394494151159586	0.22709404806836	-3.95137009456051	0.381810427550912	83	113
hsa-miR-320d	Plasma	0.0948281495291018	7.1245544523294	0.326187659473941	0.74460402031948	0.860178690140061	-5.90890640847247	0.5067704446103	83	113
hsa-miR-3177-3p	Plasma	0.14802547797535	4.83334770303035	0.388504807046986	0.69803222387361	0.823989747032817	-5.75561483163753	0.530333724277642	83	113
hsa-miR-499a-5p	Plasma	-0.674439446105209	4.06005484136598	-1.55577406845116	0.121252816373747	0.346218733545165	-4.6829871311831	0.43501439385862	83	113
hsa-miR-589-5p	Plasma	-0.248404253776981	5.21280369498531	-0.776666219290537	0.438221080863139	0.66539254418684	-5.56446610765016	0.445356647830259	83	113
hsa-miR-145-3p	Plasma	0.2758131440356	5.95862312724025	0.815754556554137	0.415555759700503	0.652115795338204	-5.58133902620131	0.523403347904894	83	113
hsa-miR-4732-3p	Plasma	-0.11517662278584	5.00454728571334	-0.313214337350785	0.754425636466801	0.867488390298411	-5.78754375082061	0.49301631303977	83	113
hsa-miR-200a-3p	Plasma	-0.843529665730266	6.5752596861583	-1.80816979493942	0.0719966523984225	0.278877938246893	-4.3982823103201	0.352063119735579	83	113
