sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-11_fastq	-1.68307816936076	-11.271449385783	-3.78189924821943	2.56347588891657	1.21550607175814	4.64570676078444	2.12587671743984	-1.79649298271475	1.47103402484233	0.498285114428255
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-12_fastq	-6.73094247678774	-8.08792601767085	-2.48426066106028	0.897662679874827	-0.782679308949007	1.41274669610928	-0.144538218753316	0.930858129293363	1.89805774785701	0.427922172405171
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-13_fastq	-4.38329966056947	-11.1587898611078	-1.92182153684025	0.549549660290755	-2.36993471035864	4.74420684322053	1.02036189121352	3.21688513641986	0.955102596163397	-0.711309186024601
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-14_fastq	-7.13441531576203	-9.09291640758943	-2.52353843063541	-1.62674328239926	-2.55244788783018	3.70871924142787	0.852813798354504	3.81461223022902	0.406821401293517	0.396725937281334
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-15_fastq	-4.74500876599361	-9.38280621136302	-2.86793328143634	-1.93618128898852	-2.76612965261183	1.56872917623888	-0.420522743760904	2.29138404761154	-0.0273025513896099	-0.797608442229708
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-16_fastq	-4.95643650317609	-9.97786780597161	-2.81350025967659	-2.13259245533915	-1.75831799199652	2.18389953126586	0.661275307712502	3.07975340654273	0.267056287572503	1.21284979111547
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-17_fastq	-10.8382201650448	-7.2409825105549	-1.14814453749735	-1.41972010785465	-0.744769927870198	-0.996222887888218	0.955944342498842	3.3718103607347	0.700442150138571	1.42314960879329
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-18_fastq	-9.95056757377599	-6.13008257063751	-1.12512040141963	-0.0660502471626207	-0.134403501868128	-2.84478912456625	2.47507629355228	0.624247104748571	0.562300069804866	0.563623739344363
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-19_fastq	-10.5964727656812	-2.69670700620542	-0.146217634996033	2.11625983109908	1.42182287199997	-2.22662759323614	2.87338910364601	-1.07790546268929	2.52171074085644	-0.21857848256027
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-1_fastq	-8.36707622819287	-6.76893844823498	-2.34326812134729	-2.09970873246646	-0.462084586455504	-1.30588486546033	0.466219399925052	0.514054289455323	0.364124783482006	2.75198853054145
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-20_fastq	-12.1515028335533	-2.03127570979335	-0.0741618243691709	1.13756806468787	2.05975937236528	-3.7500829174795	2.44823409589849	-2.49119961635744	1.79508509710866	1.71426857357132
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-21_fastq	-12.134682883782	-3.38442350053069	0.671942887339268	2.00146329438841	2.53236532769292	-4.30776904357284	1.73556252987521	-1.58116338684311	1.55532399446115	0.603000464492471
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-22_fastq	-10.9675689605903	-3.4085754221663	-0.0379100801316409	1.72852457658153	1.76438006103069	-2.47688824513346	2.33796059000039	-1.96909232853126	2.76021717685407	1.43790547386166
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-23_fastq	-6.5252847674623	-9.52831214819718	-2.49712371107987	0.99365294658996	-1.63101044879887	2.64637061076101	1.66017672274549	2.65366748231357	1.72891203014669	1.80404091996269
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-24_fastq	-4.87706846948135	-8.1333302088955	-2.49557830508336	-1.29725328734635	-1.85564715497147	0.385069175817429	1.15816679531529	-0.073528316302879	0.282731886375323	0.976243456386602
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-2_fastq	-6.98695464295193	-8.35929747993556	-1.61821880256025	-1.6249056850168	-0.632843476745541	0.840303422870804	0.233313471836069	0.874730215839258	0.0148262642255282	1.22450983552921
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-3_fastq	-8.9536058308053	-6.7425887167206	-1.68349236922786	-1.69680697368456	-1.60619206489685	-0.924822325973111	0.751112486781528	2.60092266569868	-0.396181321210734	1.2684553523876
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-4_fastq	-5.9310565119685	-10.3180717149109	-2.50266908846102	-0.218846544816148	-1.55191442142702	3.08244098514567	1.82793083648398	4.11213372715598	0.344036151494315	1.36592592294032
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-5_fastq	-9.00858491530306	-6.99804779685525	-1.95647176973065	-2.05692388751959	-2.03829054613359	0.117802977753282	0.916605324016043	3.91667464620496	0.649323457286944	0.804089651336355
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-6_fastq	-7.10169765394987	-8.17525903694185	-3.20159289769001	-0.961549566627856	-0.75828286067494	0.961016119320358	1.08478815312882	1.53278467986822	0.465128845908378	1.02545287882012
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-7_fastq	-5.56540601928475	-9.64647928425224	-1.7379129644429	-0.387630889975915	-1.51764240784766	2.62319766223809	1.09128637149725	2.19142074064852	0.141994331890856	1.03872454507833
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-8_fastq	-10.3542805550989	-5.55041684863404	-1.23221069722069	-0.537970459186898	-0.557565414276918	-1.36597697991526	0.783486045710351	-0.248421626456214	-0.0152719247247629	1.43288622126227
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_51-9_fastq	-8.28707625473759	-7.96357917305266	-1.51544648825663	-1.88681839712838	-1.30540070523044	-0.43521602822632	0.219977949710092	2.42147899615893	-0.350861370253155	0.856091652186477
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-10_fastq	-6.7038096773801	-9.03321676206133	-3.01260321214413	-2.10754932162506	-2.26630695807684	-0.548939853693565	0.639733305908086	0.112963082235185	-0.674533773850266	-0.459386155976508
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-11_fastq	-5.31057147947206	-10.593992088087	-3.09312606178411	-0.5485730377958	-2.10436004596705	2.14804905895427	2.00974560436816	2.03049518221175	-0.0312366368418095	-0.33849358808357
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-12_fastq	-8.71683868969645	-8.7274528374598	-1.80064757223531	-1.29983277198373	-3.45183708384017	1.96840455207692	0.627946334294232	5.33113253487441	-0.482971402892737	-0.690198179767988
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-13_fastq	-5.50304633284428	-10.5052659368572	-2.23199111821341	0.142754546404356	-2.30563756776899	1.91980185141187	1.22443692523439	-0.021341940343695	-1.13194914313003	-1.21246846663201
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-14_fastq	-6.46868908799096	-10.2973255147482	-2.66879090995716	-1.11743920395749	-1.69584610751004	1.76051930916167	1.76835301965951	2.98849616690701	-0.738974711403312	-0.166301115191723
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-15_fastq	-8.42951844660868	-7.17490801182642	-1.88625009467631	-0.865854375398996	-0.644122303154997	-2.14419172087345	1.38231446440072	0.266208663334912	-0.477622927833814	-0.0320838553174311
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-16_fastq	-7.8813996998592	-8.454017202315	-1.82251361455663	-1.35993626656939	-2.27526633632007	0.400356066366736	1.07825694581217	3.18674202736813	-0.725794866857038	-0.439794995222715
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-17_fastq	-6.74100051524468	-9.39822784623268	-1.42734610003054	-1.94090588615501	-0.234308713671806	-0.412951777464834	0.645560849947689	2.49549154790079	-0.606330373341689	-0.656034953191948
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-18_fastq	-6.57840726079279	-10.0595775727044	-2.10906008442377	-2.56458604073298	-1.15022627274725	-1.0857839365679	0.748018522159365	2.71610364053031	-0.97103343525096	-0.327975486454678
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-19_fastq	-4.77345514376932	-10.2092050063526	-3.16067539580742	-2.02807535880638	-1.96373172225861	1.24818315134318	1.5694499091946	2.36691372715817	-0.70395791645408	-0.812588474696881
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-1_fastq	-9.26840563307228	-6.49760881728952	-1.04360643462871	-2.32118193517311	-1.24652183685757	-2.4949606541655	0.687678805727504	0.986886296212065	-0.66897731265923	0.699091594157448
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-20_fastq	-7.37472533126157	-6.80044888799082	-2.50441406359738	-1.60894997124677	-0.488141670169009	-1.61620391083406	1.61092702281265	-1.06163421014989	-1.19308767851326	-0.240439247589394
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-21_fastq	-9.14946493131123	-9.1058533971517	-1.19542459777613	-1.67379399779851	-0.526304591235267	-1.3543356724952	0.932178824105034	3.79366155746169	-0.403912619371326	0.22587584364773
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-22_fastq	-7.33544773907809	-9.74376011535543	-1.88359180956273	-1.22041396265332	-0.489587533876494	0.0160673980665363	0.192304684109524	2.62955224465635	-0.258497541286078	0.322419446630324
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-23_fastq	-6.23561126133005	-8.28600826634618	-2.62468915828356	-1.87026710391109	-1.68409770177791	-1.32622080791343	0.925277992429545	-0.726217453799887	-0.456573273791561	-0.475792672246929
EXR-TTUSC1gCrGDH-AN.sample_ZW_U19_Plasma_52-24_fastq	-9.7128645496748	-6.6539798437636	-1.09836227934265	-1.21744786586328	-2.22075696022949	0.438241546318029	2.09598845978734	5.28415676279962	-0.239677261497516	0.154901155054263
