miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-181a-2-3p	Plasma	0.41981513460127	6.97428976922101	3.30572612473968	0.00102255795543789	0.00122827967428339	-2.49438754907486	0.57627688172043	180	248
hsa-miR-328-3p	Plasma	1.98213564508103	7.06389411439203	13.0613316557151	2.57639812163763e-33	7.84513228038657e-33	64.534287823141	0.822110215053763	180	248
hsa-miR-29c-3p	Plasma	-1.07168569287629	6.87349966733787	-7.21381947045308	2.30184828871002e-12	3.74819681236471e-12	16.7611162319746	0.288216845878136	180	248
hsa-miR-23b-3p	Plasma	-0.517261089608132	7.71254913584833	-3.91915336646492	0.000102581184111166	0.000126461419278745	-0.345431713088058	0.392898745519713	180	248
hsa-miR-654-3p	Plasma	3.80652244332715	4.93046106876966	21.6546166079039	6.52169224005545e-72	5.29561409892502e-71	153.096190936333	0.911312724014337	180	248
hsa-miR-342-3p	Plasma	1.18183392096882	6.24704869269166	8.43855158603645	4.35806417581418e-16	7.85225172506164e-16	25.1983507225059	0.739695340501792	180	248
hsa-miR-142-3p	Plasma	3.92968114467177	6.05505287094979	19.1705799708287	2.02816111946564e-60	1.21093149191625e-59	126.700955868283	0.886043906810036	180	248
hsa-miR-589-5p	Plasma	2.58190081987256	5.96160704312148	19.2645295992495	7.48016276455227e-61	4.5103159639726e-60	127.702675215022	0.923431899641577	180	248
hsa-miR-411-5p	Plasma	2.83290589081078	5.15537066619947	15.2454232677298	1.16205370977725e-42	4.50758413537798e-42	85.9568258116013	0.851747311827957	180	248
hsa-miR-21-3p	Plasma	1.98533014680012	7.82037436268477	14.2575946118655	2.28703683610272e-38	7.82474962464357e-38	76.102472937162	0.839135304659498	180	248
hsa-miR-15b-3p	Plasma	1.67334236279604	3.74733889286379	11.6568762885914	1.20887417101115e-27	3.14617252199055e-27	51.5698534124407	0.793929211469534	180	248
hsa-miR-410-3p	Plasma	3.43864457641385	4.91767669784473	19.1146820145016	3.67064804205412e-60	2.17031520156404e-59	126.114740400509	0.890367383512545	180	248
hsa-miR-342-5p	Plasma	0.694277150070832	5.26099484786059	5.18569063214599	3.25009389826141e-07	4.37899819478141e-07	5.18590667751985	0.624529569892473	180	248
hsa-let-7c-5p	Plasma	-4.16457743341773	10.0473243891374	-25.8430610968467	3.5932044388958e-91	4.86280334063898e-90	197.326114545443	0.0457437275985663	180	248
hsa-miR-223-5p	Plasma	2.38549303657816	4.95040059357965	12.7123603625286	7.05905862347308e-32	2.05692186683976e-31	61.2489827508068	0.796617383512545	180	248
hsa-miR-19a-3p	Plasma	2.787311222477	6.06396874301446	17.9471751005509	8.40759309240631e-55	4.2668534943962e-54	113.810797450136	0.893839605734767	180	248
hsa-miR-432-5p	Plasma	3.27846424382788	4.98658605943557	18.7384133740177	1.98104057044188e-58	1.13816387490482e-57	122.138358359763	0.896102150537634	180	248
hsa-miR-133a-3p	Plasma	2.26597289983873	4.74065400531253	13.6195257241004	1.19190007342906e-35	3.80035154302772e-35	69.8906890934577	0.839784946236559	180	248
hsa-miR-194-5p	Plasma	-3.08002880291573	6.4617319922557	-16.6920033415456	4.19688558074098e-49	1.89326171753427e-48	100.754460781525	0.133534946236559	180	248
hsa-miR-151b	Plasma	1.31516901980667	5.50979548746206	10.9464095315554	6.65691458804752e-25	1.55328007054442e-24	45.3016880854032	0.786693548387097	180	248
hsa-miR-942-5p	Plasma	1.90131290817177	4.21111759703014	13.7092298433455	4.98016548915229e-36	1.60471999094907e-35	70.7632470688748	0.831586021505376	180	248
hsa-miR-155-5p	Plasma	0.798865838084548	5.97234289112293	4.45411655812037	1.06238238902708e-05	1.35922452713759e-05	1.82608132245123	0.661827956989247	180	248
hsa-miR-20b-5p	Plasma	0.385310445879463	3.97665693511865	2.4038433827338	0.0166243090733138	0.0189237462161647	-5.00760391090936	0.585192652329749	180	248
hsa-miR-215-5p	Plasma	-1.8855553518784	6.00241065990796	-11.5504777657471	3.15328346753379e-27	8.06869593163059e-27	50.6307685362856	0.218167562724014	180	248
hsa-miR-199a-5p	Plasma	5.23950683412854	5.32895284763798	31.8605640570787	9.33827082047265e-118	2.99316154193044e-116	258.383216274791	0.958758960573477	180	248
hsa-miR-4433b-5p	Plasma	5.4273851497296	5.15456161796447	32.493645205402	1.88055536849153e-120	6.73681305536085e-119	264.573011344967	0.967517921146953	180	248
hsa-miR-500a-3p	Plasma	-1.05081792194962	8.13678216509434	-7.01711426883759	8.30252717279908e-12	1.33058922321964e-11	15.4807675331786	0.318593189964158	180	248
hsa-miR-335-5p	Plasma	0.114066171890023	7.18864372333517	0.695990185839684	0.486791748897718	0.500770566011335	-7.65668545938516	0.545609318996416	180	248
hsa-miR-18a-5p	Plasma	2.2520849926401	3.87354251295349	14.6874031914552	3.18472184289732e-40	1.16137461217034e-39	80.375093589554	0.835663082437276	180	248
hsa-miR-1180-3p	Plasma	-1.10410018113296	5.04163985295447	-7.24195723653838	1.9117190191079e-12	3.129669039346e-12	16.9592814238517	0.292069892473118	180	248
hsa-miR-17-3p	Plasma	3.41570209894688	4.9836649145783	25.835772963092	3.87792163134229e-91	5.07338225070959e-90	197.254367516851	0.964852150537634	180	248
hsa-miR-424-3p	Plasma	-0.295633046390791	5.77108958772211	-2.12904183238956	0.0337893590160676	0.0376192315188028	-5.62373518170445	0.416084229390681	180	248
hsa-miR-501-3p	Plasma	-0.429952273908316	6.55566823662972	-2.47824840429729	0.013566081159674	0.015529592906469	-4.83502665559315	0.426523297491039	180	248
hsa-miR-181d-5p	Plasma	1.73443745195174	6.54881070286629	14.0844647193013	1.26249131515101e-37	4.2478298946241e-37	74.4133740014963	0.857974910394265	180	248
hsa-miR-431-5p	Plasma	3.47361405361537	4.26643431489343	22.7972508259563	3.3667486904778e-77	3.06022380970295e-76	165.24161265669	0.919847670250896	180	248
hsa-miR-361-5p	Plasma	0.472872945602002	6.18181741312149	2.98319376028089	0.00300655174381434	0.00355532041161734	-3.47913110417068	0.615770609318996	180	248
hsa-miR-339-3p	Plasma	2.33408880818914	6.37129859289458	18.0346114269051	3.3490507460072e-55	1.72845076637151e-54	114.729626734145	0.906653225806452	180	248
hsa-miR-7706	Plasma	0.649231475193106	5.40196844319816	4.61253225217257	5.18336003333374e-06	6.74501337670993e-06	2.51744610549879	0.636671146953405	180	248
hsa-miR-197-3p	Plasma	0.252129705898765	6.7797387190695	1.18467465030457	0.236767014978201	0.249897941285484	-7.19313506112706	0.585304659498208	180	248
hsa-miR-324-3p	Plasma	1.09240247781322	4.92895225235458	8.22867044864028	2.02835925326273e-15	3.54962869320978e-15	23.6875171156547	0.725470430107527	180	248
hsa-miR-141-3p	Plasma	-5.77193148678702	7.57539545879325	-37.6269340146663	1.60368667301291e-141	1.39520740552124e-139	312.889134773376	0.012589605734767	180	248
hsa-miR-339-5p	Plasma	3.16549407764951	5.39397776006724	20.9874495692736	8.03606985406416e-69	6.27431607836548e-68	145.999572914501	0.922558243727599	180	248
hsa-miR-550a-3p	Plasma	1.55325748400227	3.59693692291549	11.3274238543642	2.31758965396334e-26	5.71421902535902e-26	48.6379798024512	0.79285394265233	180	248
hsa-miR-100-5p	Plasma	-2.29596201778638	6.50923064825249	-14.9780191514374	1.72656608719003e-41	6.37259846726504e-41	83.2886640396023	0.149036738351254	180	248
hsa-miR-4732-5p	Plasma	0.64087891918083	2.89912053422525	4.18273218313644	3.45932876188009e-05	4.35275044624994e-05	0.706710090732006	0.613732078853047	180	248
hsa-miR-361-3p	Plasma	1.30166626088795	6.2516317764136	11.3631427964626	1.68627193342704e-26	4.17455124982548e-26	48.9465761446566	0.806272401433692	180	248
hsa-miR-130b-5p	Plasma	2.50922527476655	4.96760577718537	16.5354926097079	2.12449041920481e-48	9.37546858909947e-48	99.1216793385229	0.878741039426523	180	248
hsa-miR-136-3p	Plasma	2.62303497560097	4.37309020309845	16.1617537549879	1.00587958520405e-46	4.31394836189625e-46	95.2791983661685	0.871796594982079	180	248
hsa-miR-33b-5p	Plasma	1.52714654656532	4.06765139727446	10.0969096920312	9.32888887057785e-22	1.95906666282135e-21	38.1186083175654	0.759856630824373	180	248
hsa-miR-125b-2-3p	Plasma	-3.57295930546398	6.22215458328607	-24.4272794573127	1.04801096863529e-84	1.11971698227875e-83	182.489304565792	0.0559363799283154	180	248
hsa-miR-1285-3p	Plasma	1.35563395203994	4.11030758336396	10.3918936593519	7.83972902655854e-23	1.70514106327648e-22	40.5746922307455	0.779547491039427	180	248
hsa-miR-497-5p	Plasma	0.337442806442551	3.97219814214312	2.39740784465963	0.0169153906593239	0.0192191658797169	-5.02262356354418	0.577620967741935	180	248
hsa-miR-6852-5p	Plasma	4.81519271483657	5.11472141759953	33.1161929951149	4.40178974110852e-123	1.91477853738221e-121	270.61006085995	0.971863799283154	180	248
hsa-miR-548av-5p|hsa-miR-548k	Plasma	2.04633212357937	5.0730055983833	13.7530103471856	3.25018602899888e-36	1.0641738127206e-35	71.1844883047386	0.850246415770609	180	248
hsa-miR-96-5p	Plasma	0.833037927667712	3.65344294530584	5.47071870979834	7.42640636540294e-08	1.02788215375691e-07	6.61836569408776	0.654054659498208	180	248
hsa-miR-425-3p	Plasma	2.52564677257204	5.33461973536139	18.4178024122165	5.88201847656789e-57	3.28637546076133e-56	118.760902532378	0.895990143369176	180	248
hsa-miR-3605-3p	Plasma	-0.0242777174817009	3.94246668059482	-0.180377408401328	0.856936920320205	0.864030768998352	-7.86195711173105	0.502665770609319	180	248
