miRNA	biofluid	logFC	AveExpr	t	P.Value	adj.P.Val	B	AUC	n_target	n_rest
hsa-miR-643	Plasma	0.384604207702945	1.31969492471001	1.86442113553318	0.0631266891257924	0.0929683967125307	-5.00011382608972	0.559944058641975	216	96
hsa-miR-4707-3p	Plasma	-0.126634456800866	1.03532939257821	-0.619632630226819	0.535915927613035	0.602905418564664	-6.5177447330382	0.456500771604938	216	96
hsa-miR-7155-3p	Plasma	0.543772833163427	0.170136397286172	2.69139244758526	0.00746827411409986	0.0133768349611273	-3.150429836818	0.564139660493827	216	96
hsa-miR-221-5p	Plasma	-1.57782532862863	2.01991836996443	-7.78336097652171	8.63408860076699e-14	5.20185999170176e-13	20.7925931418408	0.231674382716049	216	96
hsa-miR-629-3p	Plasma	-0.477488619802074	1.04144187111169	-2.5578805537553	0.0109656389706969	0.019033216213424	-3.50854748840219	0.405960648148148	216	96
hsa-miR-1179	Plasma	-0.083629847627114	0.481881970587041	-0.421089818581839	0.673956350155656	0.735500268358493	-6.60965961726997	0.475163966049383	216	96
hsa-miR-3613-3p	Plasma	-0.295787829385356	2.82324135518816	-1.56988163282028	0.11737556412187	0.164235674174363	-5.54447567852906	0.466965663580247	216	96
hsa-miR-1299	Plasma	1.08989801354922	1.71177823563613	4.61624092086173	5.55304431430972e-06	1.59376744296527e-05	3.49676949203597	0.646315586419753	216	96
hsa-miR-766-5p	Plasma	-0.740411658455025	1.05191852292506	-3.87518458122004	0.000127908292431081	0.000302743977864475	0.546426258084433	0.346064814814815	216	96
hsa-miR-6861-3p	Plasma	-0.00816167682441569	0.863686505226507	-0.045631759567003	0.963630624168007	0.968947206922037	-6.70202353067778	0.489197530864198	216	96
hsa-miR-548ar-3p	Plasma	0.440837475412853	0.969106603781597	2.34260526598092	0.0197276022443178	0.0325371539278455	-4.01265225382377	0.563994984567901	216	96
hsa-miR-1226-3p	Plasma	-0.993814328231941	1.79404930350486	-5.10931471454687	5.40981718194006e-07	1.80906271818087e-06	5.69517754888816	0.327739197530864	216	96
hsa-miR-6803-3p	Plasma	0.589134228476473	2.18246867406668	3.26405258587418	0.00121025510679325	0.00247136126849378	-1.54241102287819	0.631896219135803	216	96
hsa-miR-3173-5p	Plasma	0.647637561896151	2.21398633489033	3.62357797206971	0.000335057349443803	0.000746962714815084	-0.360239434723924	0.646942515432099	216	96
hsa-miR-3912-3p	Plasma	0.599907071603271	1.77867727130909	2.9307913798912	0.00361043135429696	0.00681866439710488	-2.5255287442566	0.609519675925926	216	96
hsa-miR-548l	Plasma	0.38933401291887	1.8849025989358	2.23839340940956	0.0258441457746624	0.0415902478360461	-4.26329963775175	0.59278549382716	216	96
hsa-miR-19b-1-5p	Plasma	0.18969942728335	0.651671440289147	0.915790838762733	0.360427608560372	0.430740535476248	-6.28419154846304	0.520061728395062	216	96
hsa-miR-103a-2-5p	Plasma	0.529443146565451	2.52624481465888	2.33518526405475	0.0201167780281565	0.0331041335948671	-4.06347562718722	0.57860725308642	216	96
hsa-miR-1294	Plasma	1.50809143374315	2.36522086244044	7.63569417790174	2.31043397366209e-13	1.35831158612876e-12	19.8417252583286	0.762731481481482	216	96
hsa-miR-1285-5p	Plasma	0.1713271291082	0.634529324022782	0.859912370862912	0.390445072641051	0.462068925252152	-6.3330121517368	0.506462191358025	216	96
hsa-miR-548am-3p	Plasma	0.592076624897129	1.03158977451938	3.58626695067074	0.000384760990943445	0.000847404116005351	-0.467140840916392	0.606915509259259	216	96
hsa-miR-550a-5p	Plasma	0.71960442465646	0.532833424695064	3.48156112931964	0.00056372959684119	0.00120870257675655	-0.812310915930012	0.625048225308642	216	96
hsa-miR-505-5p	Plasma	-0.0159355176798904	1.86856099564563	-0.0781789997699038	0.937731792411679	0.946823374886585	-6.7226347014248	0.503713348765432	216	96
hsa-miR-98-3p	Plasma	-0.371300290158676	3.26427750722492	-2.23104616863187	0.0263317361661633	0.0421886498134792	-4.33202362380368	0.431278935185185	216	96
hsa-miR-6793-3p	Plasma	0.520004815913554	1.03526111236864	2.73128630249978	0.00663884546513171	0.0120391003584105	-3.05745342854455	0.58960262345679	216	96
hsa-miR-652-5p	Plasma	-0.646811031364436	0.80211981247213	-3.13525394571297	0.00186716474020678	0.00371263681459809	-1.92020354106382	0.381269290123457	216	96
hsa-miR-6783-3p	Plasma	0.808525402997165	0.172948895546773	3.93442002335846	0.000101188264021766	0.000241066158404795	0.784255774503354	0.628520447530864	216	96
hsa-miR-6513-3p	Plasma	0.0265098294974227	1.69860289010578	0.13824157362482	0.890131580602317	0.912666557326426	-6.71111361372758	0.521412037037037	216	96
hsa-miR-3074-5p	Plasma	0.324086238928392	1.29811584484133	1.81536756920676	0.0703509336716367	0.10236692743837	-5.08841763460769	0.564429012345679	216	96
hsa-miR-7977	Plasma	-0.730636287499082	0.578372398936511	-3.99482244946185	7.94449542854745e-05	0.000193051238913703	0.998529510329833	0.354938271604938	216	96
hsa-miR-1227-3p	Plasma	0.179408223688237	0.730449025503933	0.957081275507988	0.339208293607625	0.408731976925551	-6.24751811372891	0.51953125	216	96
hsa-miR-501-5p	Plasma	0.461235761403958	3.77060615822474	2.40975441594457	0.0164955456857857	0.027771946431727	-3.93542534092428	0.648533950617284	216	96
hsa-miR-376a-5p	Plasma	-1.28493421624692	1.09912432332203	-5.89501494223699	9.05301044522993e-09	3.47349716556454e-08	9.6217531101519	0.292100694444444	216	96
